ibge_code,city_name,state_code,state_name,city_state_pair,city_name_no_accent
3300803,Cachoeiras De Macacu,RJ,Rio de Janeiro,"Cachoeiras De Macacu, RJ",Cachoeiras De Macacu
3300902,Cambuci,RJ,Rio de Janeiro,"Cambuci, RJ",Cambuci
3300936,Carapebus,RJ,Rio de Janeiro,"Carapebus, RJ",Carapebus
3300951,Comendador Levy Gasparian,RJ,Rio de Janeiro,"Comendador Levy Gasparian, RJ",Comendador Levy Gasparian
3301009,Campos Dos Goytacazes,RJ,Rio de Janeiro,"Campos Dos Goytacazes, RJ",Campos Dos Goytacazes
3301108,Cantagalo,RJ,Rio de Janeiro,"Cantagalo, RJ",Cantagalo
3301157,Cardoso Moreira,RJ,Rio de Janeiro,"Cardoso Moreira, RJ",Cardoso Moreira
3301207,Carmo,RJ,Rio de Janeiro,"Carmo, RJ",Carmo
3301306,Casimiro De Abreu,RJ,Rio de Janeiro,"Casimiro De Abreu, RJ",Casimiro De Abreu
3301405,Conceição De Macabu,RJ,Rio de Janeiro,"Conceição De Macabu, RJ",Conceicao De Macabu
3301504,Cordeiro,RJ,Rio de Janeiro,"Cordeiro, RJ",Cordeiro
3301603,Duas Barras,RJ,Rio de Janeiro,"Duas Barras, RJ",Duas Barras
3301702,Duque De Caxias,RJ,Rio de Janeiro,"Duque De Caxias, RJ",Duque De Caxias
3301801,Engenheiro Paulo De Frontin,RJ,Rio de Janeiro,"Engenheiro Paulo De Frontin, RJ",Engenheiro Paulo De Frontin
3301850,Guapimirim,RJ,Rio de Janeiro,"Guapimirim, RJ",Guapimirim
3301876,Iguaba Grande,RJ,Rio de Janeiro,"Iguaba Grande, RJ",Iguaba Grande
3301900,Itaboraí,RJ,Rio de Janeiro,"Itaboraí, RJ",Itaborai
3302007,Itaguaí,RJ,Rio de Janeiro,"Itaguaí, RJ",Itaguai
3302056,Italva,RJ,Rio de Janeiro,"Italva, RJ",Italva
3302106,Itaocara,RJ,Rio de Janeiro,"Itaocara, RJ",Itaocara
3302205,Itaperuna,RJ,Rio de Janeiro,"Itaperuna, RJ",Itaperuna
3302254,Itatiaia,RJ,Rio de Janeiro,"Itatiaia, RJ",Itatiaia
3302270,Japeri,RJ,Rio de Janeiro,"Japeri, RJ",Japeri
3302304,Laje Do Muriaé,RJ,Rio de Janeiro,"Laje Do Muriaé, RJ",Laje Do Muriae
3302403,Macaé,RJ,Rio de Janeiro,"Macaé, RJ",Macae
3302452,Macuco,RJ,Rio de Janeiro,"Macuco, RJ",Macuco
3302502,Magé,RJ,Rio de Janeiro,"Magé, RJ",Mage
3302601,Mangaratiba,RJ,Rio de Janeiro,"Mangaratiba, RJ",Mangaratiba
3302700,Maricá,RJ,Rio de Janeiro,"Maricá, RJ",Marica
3302809,Mendes,RJ,Rio de Janeiro,"Mendes, RJ",Mendes
3302858,Mesquita,RJ,Rio de Janeiro,"Mesquita, RJ",Mesquita
3302908,Miguel Pereira,RJ,Rio de Janeiro,"Miguel Pereira, RJ",Miguel Pereira
3303005,Miracema,RJ,Rio de Janeiro,"Miracema, RJ",Miracema
3303104,Natividade,RJ,Rio de Janeiro,"Natividade, RJ",Natividade
3303203,Nilópolis,RJ,Rio de Janeiro,"Nilópolis, RJ",Nilopolis
3303302,Niterói,RJ,Rio de Janeiro,"Niterói, RJ",Niteroi
3303401,Nova Friburgo,RJ,Rio de Janeiro,"Nova Friburgo, RJ",Nova Friburgo
3303500,Nova Iguaçu,RJ,Rio de Janeiro,"Nova Iguaçu, RJ",Nova Iguacu
3303609,Paracambi,RJ,Rio de Janeiro,"Paracambi, RJ",Paracambi
3303708,Paraíba Do Sul,RJ,Rio de Janeiro,"Paraíba Do Sul, RJ",Paraiba Do Sul
3303807,Paraty,RJ,Rio de Janeiro,"Paraty, RJ",Paraty
3303856,Paty Do Alferes,RJ,Rio de Janeiro,"Paty Do Alferes, RJ",Paty Do Alferes
3303906,Petrópolis,RJ,Rio de Janeiro,"Petrópolis, RJ",Petropolis
3303955,Pinheiral,RJ,Rio de Janeiro,"Pinheiral, RJ",Pinheiral
3304003,Piraí,RJ,Rio de Janeiro,"Piraí, RJ",Pirai
3304102,Porciúncula,RJ,Rio de Janeiro,"Porciúncula, RJ",Porciuncula
3304110,Porto Real,RJ,Rio de Janeiro,"Porto Real, RJ",Porto Real
3304128,Quatis,RJ,Rio de Janeiro,"Quatis, RJ",Quatis
3304144,Queimados,RJ,Rio de Janeiro,"Queimados, RJ",Queimados
3304151,Quissamã,RJ,Rio de Janeiro,"Quissamã, RJ",Quissama
3304201,Resende,RJ,Rio de Janeiro,"Resende, RJ",Resende
3304300,Rio Bonito,RJ,Rio de Janeiro,"Rio Bonito, RJ",Rio Bonito
3304409,Rio Claro,RJ,Rio de Janeiro,"Rio Claro, RJ",Rio Claro
3304508,Rio Das Flores,RJ,Rio de Janeiro,"Rio Das Flores, RJ",Rio Das Flores
3304524,Rio Das Ostras,RJ,Rio de Janeiro,"Rio Das Ostras, RJ",Rio Das Ostras
3304557,Rio De Janeiro,RJ,Rio de Janeiro,"Rio De Janeiro, RJ",Rio De Janeiro
3304607,Santa Maria Madalena,RJ,Rio de Janeiro,"Santa Maria Madalena, RJ",Santa Maria Madalena
3304706,Santo Antônio De Pádua,RJ,Rio de Janeiro,"Santo Antônio De Pádua, RJ",Santo Antonio De Padua
3304755,São Francisco De Itabapoana,RJ,Rio de Janeiro,"São Francisco De Itabapoana, RJ",Sao Francisco De Itabapoana
3304805,São Fidélis,RJ,Rio de Janeiro,"São Fidélis, RJ",Sao Fidelis
3304904,São Gonçalo,RJ,Rio de Janeiro,"São Gonçalo, RJ",Sao Goncalo
3305000,São João Da Barra,RJ,Rio de Janeiro,"São João Da Barra, RJ",Sao Joao Da Barra
3305109,São João De Meriti,RJ,Rio de Janeiro,"São João De Meriti, RJ",Sao Joao De Meriti
3305133,São José De Ubá,RJ,Rio de Janeiro,"São José De Ubá, RJ",Sao Jose De Uba
3305158,São José Do Vale Do Rio Preto,RJ,Rio de Janeiro,"São José Do Vale Do Rio Preto, RJ",Sao Jose Do Vale Do Rio Preto
3305208,São Pedro Da Aldeia,RJ,Rio de Janeiro,"São Pedro Da Aldeia, RJ",Sao Pedro Da Aldeia
3305307,São Sebastião Do Alto,RJ,Rio de Janeiro,"São Sebastião Do Alto, RJ",Sao Sebastiao Do Alto
3305406,Sapucaia,RJ,Rio de Janeiro,"Sapucaia, RJ",Sapucaia
3305505,Saquarema,RJ,Rio de Janeiro,"Saquarema, RJ",Saquarema
3305554,Seropédica,RJ,Rio de Janeiro,"Seropédica, RJ",Seropedica
3305604,Silva Jardim,RJ,Rio de Janeiro,"Silva Jardim, RJ",Silva Jardim
3305703,Sumidouro,RJ,Rio de Janeiro,"Sumidouro, RJ",Sumidouro
3305752,Tanguá,RJ,Rio de Janeiro,"Tanguá, RJ",Tangua
3305802,Teresópolis,RJ,Rio de Janeiro,"Teresópolis, RJ",Teresopolis
3305901,Trajano De Moraes,RJ,Rio de Janeiro,"Trajano De Moraes, RJ",Trajano De Moraes
3306008,Três Rios,RJ,Rio de Janeiro,"Três Rios, RJ",Tres Rios
3306107,Valença,RJ,Rio de Janeiro,"Valença, RJ",Valenca
3306156,Varre-Sai,RJ,Rio de Janeiro,"Varre-Sai, RJ",Varre-Sai
3306206,Vassouras,RJ,Rio de Janeiro,"Vassouras, RJ",Vassouras
3306305,Volta Redonda,RJ,Rio de Janeiro,"Volta Redonda, RJ",Volta Redonda
3500105,Adamantina,SP,São Paulo,"Adamantina, SP",Adamantina
3500204,Adolfo,SP,São Paulo,"Adolfo, SP",Adolfo
3500303,Aguaí,SP,São Paulo,"Aguaí, SP",Aguai
3500402,Águas Da Prata,SP,São Paulo,"Águas Da Prata, SP",Aguas Da Prata
3500501,Águas De Lindóia,SP,São Paulo,"Águas De Lindóia, SP",Aguas De Lindoia
3500550,Águas De Santa Bárbara,SP,São Paulo,"Águas De Santa Bárbara, SP",Aguas De Santa Barbara
3500600,Águas De São Pedro,SP,São Paulo,"Águas De São Pedro, SP",Aguas De Sao Pedro
3500709,Agudos,SP,São Paulo,"Agudos, SP",Agudos
3500758,Alambari,SP,São Paulo,"Alambari, SP",Alambari
3500808,Alfredo Marcondes,SP,São Paulo,"Alfredo Marcondes, SP",Alfredo Marcondes
3500907,Altair,SP,São Paulo,"Altair, SP",Altair
3501004,Altinópolis,SP,São Paulo,"Altinópolis, SP",Altinopolis
3501103,Alto Alegre,SP,São Paulo,"Alto Alegre, SP",Alto Alegre
3501152,Alumínio,SP,São Paulo,"Alumínio, SP",Aluminio
3501202,Álvares Florence,SP,São Paulo,"Álvares Florence, SP",Alvares Florence
3501301,Álvares Machado,SP,São Paulo,"Álvares Machado, SP",Alvares Machado
3501400,Álvaro De Carvalho,SP,São Paulo,"Álvaro De Carvalho, SP",Alvaro De Carvalho
3501509,Alvinlândia,SP,São Paulo,"Alvinlândia, SP",Alvinlandia
3501608,Americana,SP,São Paulo,"Americana, SP",Americana
3501707,Américo Brasiliense,SP,São Paulo,"Américo Brasiliense, SP",Americo Brasiliense
3501806,Américo De Campos,SP,São Paulo,"Américo De Campos, SP",Americo De Campos
3501905,Amparo,SP,São Paulo,"Amparo, SP",Amparo
3502002,Analândia,SP,São Paulo,"Analândia, SP",Analandia
3502101,Andradina,SP,São Paulo,"Andradina, SP",Andradina
3502200,Angatuba,SP,São Paulo,"Angatuba, SP",Angatuba
3502309,Anhembi,SP,São Paulo,"Anhembi, SP",Anhembi
3502408,Anhumas,SP,São Paulo,"Anhumas, SP",Anhumas
3502507,Aparecida,SP,São Paulo,"Aparecida, SP",Aparecida
3502606,Aparecida D'Oeste,SP,São Paulo,"Aparecida D'Oeste, SP",Aparecida D'Oeste
3502705,Apiaí,SP,São Paulo,"Apiaí, SP",Apiai
3502754,Araçariguama,SP,São Paulo,"Araçariguama, SP",Aracariguama
3502804,Araçatuba,SP,São Paulo,"Araçatuba, SP",Aracatuba
3502903,Araçoiaba Da Serra,SP,São Paulo,"Araçoiaba Da Serra, SP",Aracoiaba Da Serra
3503000,Aramina,SP,São Paulo,"Aramina, SP",Aramina
3503109,Arandu,SP,São Paulo,"Arandu, SP",Arandu
3503158,Arapeí,SP,São Paulo,"Arapeí, SP",Arapei
3503208,Araraquara,SP,São Paulo,"Araraquara, SP",Araraquara
3503307,Araras,SP,São Paulo,"Araras, SP",Araras
3503356,Arco-Íris,SP,São Paulo,"Arco-Íris, SP",Arco-Iris
3503406,Arealva,SP,São Paulo,"Arealva, SP",Arealva
3503505,Areias,SP,São Paulo,"Areias, SP",Areias
3503604,Areiópolis,SP,São Paulo,"Areiópolis, SP",Areiopolis
3503703,Ariranha,SP,São Paulo,"Ariranha, SP",Ariranha
3503802,Artur Nogueira,SP,São Paulo,"Artur Nogueira, SP",Artur Nogueira
3503901,Arujá,SP,São Paulo,"Arujá, SP",Aruja
3503950,Aspásia,SP,São Paulo,"Aspásia, SP",Aspasia
3504008,Assis,SP,São Paulo,"Assis, SP",Assis
3504107,Atibaia,SP,São Paulo,"Atibaia, SP",Atibaia
3504206,Auriflama,SP,São Paulo,"Auriflama, SP",Auriflama
3504305,Avaí,SP,São Paulo,"Avaí, SP",Avai
3504404,Avanhandava,SP,São Paulo,"Avanhandava, SP",Avanhandava
3504503,Avaré,SP,São Paulo,"Avaré, SP",Avare
3504602,Bady Bassitt,SP,São Paulo,"Bady Bassitt, SP",Bady Bassitt
3504701,Balbinos,SP,São Paulo,"Balbinos, SP",Balbinos
3504800,Bálsamo,SP,São Paulo,"Bálsamo, SP",Balsamo
3504909,Bananal,SP,São Paulo,"Bananal, SP",Bananal
3505005,Barão De Antonina,SP,São Paulo,"Barão De Antonina, SP",Barao De Antonina
3505104,Barbosa,SP,São Paulo,"Barbosa, SP",Barbosa
3505203,Bariri,SP,São Paulo,"Bariri, SP",Bariri
3505302,Barra Bonita,SP,São Paulo,"Barra Bonita, SP",Barra Bonita
3505351,Barra Do Chapéu,SP,São Paulo,"Barra Do Chapéu, SP",Barra Do Chapeu
3505401,Barra Do Turvo,SP,São Paulo,"Barra Do Turvo, SP",Barra Do Turvo
3505500,Barretos,SP,São Paulo,"Barretos, SP",Barretos
3505609,Barrinha,SP,São Paulo,"Barrinha, SP",Barrinha
3505708,Barueri,SP,São Paulo,"Barueri, SP",Barueri
3505807,Bastos,SP,São Paulo,"Bastos, SP",Bastos
3505906,Batatais,SP,São Paulo,"Batatais, SP",Batatais
3506003,Bauru,SP,São Paulo,"Bauru, SP",Bauru
3506102,Bebedouro,SP,São Paulo,"Bebedouro, SP",Bebedouro
3506201,Bento De Abreu,SP,São Paulo,"Bento De Abreu, SP",Bento De Abreu
3506300,Bernardino De Campos,SP,São Paulo,"Bernardino De Campos, SP",Bernardino De Campos
3506359,Bertioga,SP,São Paulo,"Bertioga, SP",Bertioga
3506409,Bilac,SP,São Paulo,"Bilac, SP",Bilac
3506508,Birigui,SP,São Paulo,"Birigui, SP",Birigui
3506607,Biritiba Mirim,SP,São Paulo,"Biritiba Mirim, SP",Biritiba Mirim
3506706,Boa Esperança Do Sul,SP,São Paulo,"Boa Esperança Do Sul, SP",Boa Esperanca Do Sul
3506805,Bocaina,SP,São Paulo,"Bocaina, SP",Bocaina
3506904,Bofete,SP,São Paulo,"Bofete, SP",Bofete
3507001,Boituva,SP,São Paulo,"Boituva, SP",Boituva
3507100,Bom Jesus Dos Perdões,SP,São Paulo,"Bom Jesus Dos Perdões, SP",Bom Jesus Dos Perdoes
3507159,Bom Sucesso De Itararé,SP,São Paulo,"Bom Sucesso De Itararé, SP",Bom Sucesso De Itarare
3507209,Borá,SP,São Paulo,"Borá, SP",Bora
3507308,Boracéia,SP,São Paulo,"Boracéia, SP",Boraceia
3507407,Borborema,SP,São Paulo,"Borborema, SP",Borborema
3507456,Borebi,SP,São Paulo,"Borebi, SP",Borebi
3507506,Botucatu,SP,São Paulo,"Botucatu, SP",Botucatu
3507605,Bragança Paulista,SP,São Paulo,"Bragança Paulista, SP",Braganca Paulista
3507704,Braúna,SP,São Paulo,"Braúna, SP",Brauna
3507753,Brejo Alegre,SP,São Paulo,"Brejo Alegre, SP",Brejo Alegre
3507803,Brodowski,SP,São Paulo,"Brodowski, SP",Brodowski
3507902,Brotas,SP,São Paulo,"Brotas, SP",Brotas
3508009,Buri,SP,São Paulo,"Buri, SP",Buri
3508108,Buritama,SP,São Paulo,"Buritama, SP",Buritama
3508207,Buritizal,SP,São Paulo,"Buritizal, SP",Buritizal
3508306,Cabrália Paulista,SP,São Paulo,"Cabrália Paulista, SP",Cabralia Paulista
3508405,Cabreúva,SP,São Paulo,"Cabreúva, SP",Cabreuva
3508504,Caçapava,SP,São Paulo,"Caçapava, SP",Cacapava
3508603,Cachoeira Paulista,SP,São Paulo,"Cachoeira Paulista, SP",Cachoeira Paulista
3508702,Caconde,SP,São Paulo,"Caconde, SP",Caconde
3508801,Cafelândia,SP,São Paulo,"Cafelândia, SP",Cafelandia
3508900,Caiabu,SP,São Paulo,"Caiabu, SP",Caiabu
3509007,Caieiras,SP,São Paulo,"Caieiras, SP",Caieiras
3509106,Caiuá,SP,São Paulo,"Caiuá, SP",Caiua
3509205,Cajamar,SP,São Paulo,"Cajamar, SP",Cajamar
3509254,Cajati,SP,São Paulo,"Cajati, SP",Cajati
3509304,Cajobi,SP,São Paulo,"Cajobi, SP",Cajobi
3509403,Cajuru,SP,São Paulo,"Cajuru, SP",Cajuru
3509452,Campina Do Monte Alegre,SP,São Paulo,"Campina Do Monte Alegre, SP",Campina Do Monte Alegre
3509502,Campinas,SP,São Paulo,"Campinas, SP",Campinas
3509601,Campo Limpo Paulista,SP,São Paulo,"Campo Limpo Paulista, SP",Campo Limpo Paulista
3509700,Campos Do Jordão,SP,São Paulo,"Campos Do Jordão, SP",Campos Do Jordao
3509809,Campos Novos Paulista,SP,São Paulo,"Campos Novos Paulista, SP",Campos Novos Paulista
3509908,Cananéia,SP,São Paulo,"Cananéia, SP",Cananeia
3509957,Canas,SP,São Paulo,"Canas, SP",Canas
3510005,Cândido Mota,SP,São Paulo,"Cândido Mota, SP",Candido Mota
3510104,Cândido Rodrigues,SP,São Paulo,"Cândido Rodrigues, SP",Candido Rodrigues
3510153,Canitar,SP,São Paulo,"Canitar, SP",Canitar
3510203,Capão Bonito,SP,São Paulo,"Capão Bonito, SP",Capao Bonito
3510302,Capela Do Alto,SP,São Paulo,"Capela Do Alto, SP",Capela Do Alto
3510401,Capivari,SP,São Paulo,"Capivari, SP",Capivari
3510500,Caraguatatuba,SP,São Paulo,"Caraguatatuba, SP",Caraguatatuba
3510609,Carapicuíba,SP,São Paulo,"Carapicuíba, SP",Carapicuiba
3510708,Cardoso,SP,São Paulo,"Cardoso, SP",Cardoso
3510807,Casa Branca,SP,São Paulo,"Casa Branca, SP",Casa Branca
3510906,Cássia Dos Coqueiros,SP,São Paulo,"Cássia Dos Coqueiros, SP",Cassia Dos Coqueiros
3511003,Castilho,SP,São Paulo,"Castilho, SP",Castilho
3511102,Catanduva,SP,São Paulo,"Catanduva, SP",Catanduva
3511201,Catiguá,SP,São Paulo,"Catiguá, SP",Catigua
3511300,Cedral,SP,São Paulo,"Cedral, SP",Cedral
3511409,Cerqueira César,SP,São Paulo,"Cerqueira César, SP",Cerqueira Cesar
3511508,Cerquilho,SP,São Paulo,"Cerquilho, SP",Cerquilho
3511607,Cesário Lange,SP,São Paulo,"Cesário Lange, SP",Cesario Lange
3511706,Charqueada,SP,São Paulo,"Charqueada, SP",Charqueada
3511904,Clementina,SP,São Paulo,"Clementina, SP",Clementina
3512001,Colina,SP,São Paulo,"Colina, SP",Colina
3512100,Colômbia,SP,São Paulo,"Colômbia, SP",Colombia
3512209,Conchal,SP,São Paulo,"Conchal, SP",Conchal
3512308,Conchas,SP,São Paulo,"Conchas, SP",Conchas
3512407,Cordeirópolis,SP,São Paulo,"Cordeirópolis, SP",Cordeiropolis
3512506,Coroados,SP,São Paulo,"Coroados, SP",Coroados
3512605,Coronel Macedo,SP,São Paulo,"Coronel Macedo, SP",Coronel Macedo
3512704,Corumbataí,SP,São Paulo,"Corumbataí, SP",Corumbatai
3512803,Cosmópolis,SP,São Paulo,"Cosmópolis, SP",Cosmopolis
3512902,Cosmorama,SP,São Paulo,"Cosmorama, SP",Cosmorama
3513009,Cotia,SP,São Paulo,"Cotia, SP",Cotia
3513108,Cravinhos,SP,São Paulo,"Cravinhos, SP",Cravinhos
3513207,Cristais Paulista,SP,São Paulo,"Cristais Paulista, SP",Cristais Paulista
3513306,Cruzália,SP,São Paulo,"Cruzália, SP",Cruzalia
3513405,Cruzeiro,SP,São Paulo,"Cruzeiro, SP",Cruzeiro
3513504,Cubatão,SP,São Paulo,"Cubatão, SP",Cubatao
3513603,Cunha,SP,São Paulo,"Cunha, SP",Cunha
3513702,Descalvado,SP,São Paulo,"Descalvado, SP",Descalvado
3513801,Diadema,SP,São Paulo,"Diadema, SP",Diadema
3513850,Dirce Reis,SP,São Paulo,"Dirce Reis, SP",Dirce Reis
3513900,Divinolândia,SP,São Paulo,"Divinolândia, SP",Divinolandia
3514007,Dobrada,SP,São Paulo,"Dobrada, SP",Dobrada
3514106,Dois Córregos,SP,São Paulo,"Dois Córregos, SP",Dois Corregos
3514205,Dolcinópolis,SP,São Paulo,"Dolcinópolis, SP",Dolcinopolis
3514304,Dourado,SP,São Paulo,"Dourado, SP",Dourado
3514403,Dracena,SP,São Paulo,"Dracena, SP",Dracena
3514502,Duartina,SP,São Paulo,"Duartina, SP",Duartina
3514601,Dumont,SP,São Paulo,"Dumont, SP",Dumont
3514700,Echaporã,SP,São Paulo,"Echaporã, SP",Echapora
3514809,Eldorado,SP,São Paulo,"Eldorado, SP",Eldorado
3514908,Elias Fausto,SP,São Paulo,"Elias Fausto, SP",Elias Fausto
3514924,Elisiário,SP,São Paulo,"Elisiário, SP",Elisiario
3514957,Embaúba,SP,São Paulo,"Embaúba, SP",Embauba
3515004,Embu Das Artes,SP,São Paulo,"Embu Das Artes, SP",Embu Das Artes
3515103,Embu-Guaçu,SP,São Paulo,"Embu-Guaçu, SP",Embu-Guacu
3515129,Emilianópolis,SP,São Paulo,"Emilianópolis, SP",Emilianopolis
3515152,Engenheiro Coelho,SP,São Paulo,"Engenheiro Coelho, SP",Engenheiro Coelho
3515186,Espírito Santo Do Pinhal,SP,São Paulo,"Espírito Santo Do Pinhal, SP",Espirito Santo Do Pinhal
3515194,Espírito Santo Do Turvo,SP,São Paulo,"Espírito Santo Do Turvo, SP",Espirito Santo Do Turvo
3515202,Estrela D'Oeste,SP,São Paulo,"Estrela D'Oeste, SP",Estrela D'Oeste
3515301,Estrela Do Norte,SP,São Paulo,"Estrela Do Norte, SP",Estrela Do Norte
3515350,Euclides Da Cunha Paulista,SP,São Paulo,"Euclides Da Cunha Paulista, SP",Euclides Da Cunha Paulista
3515400,Fartura,SP,São Paulo,"Fartura, SP",Fartura
3515509,Fernandópolis,SP,São Paulo,"Fernandópolis, SP",Fernandopolis
3515608,Fernando Prestes,SP,São Paulo,"Fernando Prestes, SP",Fernando Prestes
3515657,Fernão,SP,São Paulo,"Fernão, SP",Fernao
3515707,Ferraz De Vasconcelos,SP,São Paulo,"Ferraz De Vasconcelos, SP",Ferraz De Vasconcelos
3515806,Flora Rica,SP,São Paulo,"Flora Rica, SP",Flora Rica
3515905,Floreal,SP,São Paulo,"Floreal, SP",Floreal
3516002,Flórida Paulista,SP,São Paulo,"Flórida Paulista, SP",Florida Paulista
3516101,Florínea,SP,São Paulo,"Florínea, SP",Florinea
3516200,Franca,SP,São Paulo,"Franca, SP",Franca
3516309,Francisco Morato,SP,São Paulo,"Francisco Morato, SP",Francisco Morato
3516408,Franco Da Rocha,SP,São Paulo,"Franco Da Rocha, SP",Franco Da Rocha
3516507,Gabriel Monteiro,SP,São Paulo,"Gabriel Monteiro, SP",Gabriel Monteiro
3516606,Gália,SP,São Paulo,"Gália, SP",Galia
3516705,Garça,SP,São Paulo,"Garça, SP",Garca
3516804,Gastão Vidigal,SP,São Paulo,"Gastão Vidigal, SP",Gastao Vidigal
3516853,Gavião Peixoto,SP,São Paulo,"Gavião Peixoto, SP",Gaviao Peixoto
3516903,General Salgado,SP,São Paulo,"General Salgado, SP",General Salgado
3517000,Getulina,SP,São Paulo,"Getulina, SP",Getulina
3517109,Glicério,SP,São Paulo,"Glicério, SP",Glicerio
3517208,Guaiçara,SP,São Paulo,"Guaiçara, SP",Guaicara
3517307,Guaimbê,SP,São Paulo,"Guaimbê, SP",Guaimbe
3517406,Guaíra,SP,São Paulo,"Guaíra, SP",Guaira
3517505,Guapiaçu,SP,São Paulo,"Guapiaçu, SP",Guapiacu
3517604,Guapiara,SP,São Paulo,"Guapiara, SP",Guapiara
3517703,Guará,SP,São Paulo,"Guará, SP",Guara
3517802,Guaraçaí,SP,São Paulo,"Guaraçaí, SP",Guaracai
3517901,Guaraci,SP,São Paulo,"Guaraci, SP",Guaraci
3518008,Guarani D'Oeste,SP,São Paulo,"Guarani D'Oeste, SP",Guarani D'Oeste
3518107,Guarantã,SP,São Paulo,"Guarantã, SP",Guaranta
3518206,Guararapes,SP,São Paulo,"Guararapes, SP",Guararapes
3518305,Guararema,SP,São Paulo,"Guararema, SP",Guararema
3518404,Guaratinguetá,SP,São Paulo,"Guaratinguetá, SP",Guaratingueta
3518503,Guareí,SP,São Paulo,"Guareí, SP",Guarei
3518602,Guariba,SP,São Paulo,"Guariba, SP",Guariba
3518701,Guarujá,SP,São Paulo,"Guarujá, SP",Guaruja
3518800,Guarulhos,SP,São Paulo,"Guarulhos, SP",Guarulhos
3518859,Guatapará,SP,São Paulo,"Guatapará, SP",Guatapara
3518909,Guzolândia,SP,São Paulo,"Guzolândia, SP",Guzolandia
3519006,Herculândia,SP,São Paulo,"Herculândia, SP",Herculandia
3519055,Holambra,SP,São Paulo,"Holambra, SP",Holambra
3519071,Hortolândia,SP,São Paulo,"Hortolândia, SP",Hortolandia
3519105,Iacanga,SP,São Paulo,"Iacanga, SP",Iacanga
3519204,Iacri,SP,São Paulo,"Iacri, SP",Iacri
3519253,Iaras,SP,São Paulo,"Iaras, SP",Iaras
3519303,Ibaté,SP,São Paulo,"Ibaté, SP",Ibate
3519402,Ibirá,SP,São Paulo,"Ibirá, SP",Ibira
3519501,Ibirarema,SP,São Paulo,"Ibirarema, SP",Ibirarema
3519600,Ibitinga,SP,São Paulo,"Ibitinga, SP",Ibitinga
3519709,Ibiúna,SP,São Paulo,"Ibiúna, SP",Ibiuna
3519808,Icém,SP,São Paulo,"Icém, SP",Icem
3519907,Iepê,SP,São Paulo,"Iepê, SP",Iepe
3520004,Igaraçu Do Tietê,SP,São Paulo,"Igaraçu Do Tietê, SP",Igaracu Do Tiete
3520103,Igarapava,SP,São Paulo,"Igarapava, SP",Igarapava
3520202,Igaratá,SP,São Paulo,"Igaratá, SP",Igarata
3520301,Iguape,SP,São Paulo,"Iguape, SP",Iguape
3520400,Ilhabela,SP,São Paulo,"Ilhabela, SP",Ilhabela
3520426,Ilha Comprida,SP,São Paulo,"Ilha Comprida, SP",Ilha Comprida
3520442,Ilha Solteira,SP,São Paulo,"Ilha Solteira, SP",Ilha Solteira
3520509,Indaiatuba,SP,São Paulo,"Indaiatuba, SP",Indaiatuba
3520608,Indiana,SP,São Paulo,"Indiana, SP",Indiana
3520707,Indiaporã,SP,São Paulo,"Indiaporã, SP",Indiapora
3520806,Inúbia Paulista,SP,São Paulo,"Inúbia Paulista, SP",Inubia Paulista
3520905,Ipaussu,SP,São Paulo,"Ipaussu, SP",Ipaussu
3521002,Iperó,SP,São Paulo,"Iperó, SP",Ipero
3521101,Ipeúna,SP,São Paulo,"Ipeúna, SP",Ipeuna
3521150,Ipiguá,SP,São Paulo,"Ipiguá, SP",Ipigua
3521200,Iporanga,SP,São Paulo,"Iporanga, SP",Iporanga
3521309,Ipuã,SP,São Paulo,"Ipuã, SP",Ipua
3521408,Iracemápolis,SP,São Paulo,"Iracemápolis, SP",Iracemapolis
3521507,Irapuã,SP,São Paulo,"Irapuã, SP",Irapua
3521606,Irapuru,SP,São Paulo,"Irapuru, SP",Irapuru
3521705,Itaberá,SP,São Paulo,"Itaberá, SP",Itabera
3521804,Itaí,SP,São Paulo,"Itaí, SP",Itai
3521903,Itajobi,SP,São Paulo,"Itajobi, SP",Itajobi
3522000,Itaju,SP,São Paulo,"Itaju, SP",Itaju
3522109,Itanhaém,SP,São Paulo,"Itanhaém, SP",Itanhaem
3522158,Itaoca,SP,São Paulo,"Itaoca, SP",Itaoca
3522208,Itapecerica Da Serra,SP,São Paulo,"Itapecerica Da Serra, SP",Itapecerica Da Serra
3522307,Itapetininga,SP,São Paulo,"Itapetininga, SP",Itapetininga
3522406,Itapeva,SP,São Paulo,"Itapeva, SP",Itapeva
3522505,Itapevi,SP,São Paulo,"Itapevi, SP",Itapevi
3522604,Itapira,SP,São Paulo,"Itapira, SP",Itapira
3522653,Itapirapuã Paulista,SP,São Paulo,"Itapirapuã Paulista, SP",Itapirapua Paulista
3522703,Itápolis,SP,São Paulo,"Itápolis, SP",Itapolis
